종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익,기업가치,시가총액,안전마진율
192820,코스맥스,595770000000,650448000000,169247000000,16215000000,52338000000,299755480000,1140600000000,-73.71949149570402
149980,하이로닉,25650000000,3770000000,821000000,1005000000,-28000000,20598300000,96800000000,-78.72076446280992
066430,와이오엠,0,0,0,0,0,0,82100000000,-100.0
004170,신세계,1836907000000,3244848000000,2854265000000,687905000000,397350000000,769448080000,2864900000000,-73.14223602918078
185750,종근당,390331000000,204509000000,76086000000,24832000000,75740000000,1082602390000,967500000000,11.896887855297157
047820,초록뱀미디어,64021000000,72806000000,100000000,69538000000,1283000000,56603160000,105400000000,-46.296812144212524
200710,에이디테크놀로지,62253000000,26054000000,1937000000,7418000000,12099000000,195041040000,119500000000,63.214259414225936
006880,신송홀딩스,39367000000,35918000000,44289000000,12153000000,-2971000000,-78617520000,56500000000,-239.14605309734515
010060,OCI,2018703000000,1092899000000,1074127000000,123632000000,158670000000,1768679290000,2120200000000,-16.579601452693144
064090,에프앤리퍼블릭,86812000000,89751000000,22000000,63187000000,9915000000,166067710000,87600000000,89.57501141552513
200780,비씨월드제약,46306000000,32794000000,38650000000,1699000000,9283000000,90514640000,161000000000,-43.779726708074534
183190,아세아시멘트,405593000000,226322000000,916446000000,44114000000,79194000000,294585820000,369700000000,-20.317603462266703
000520,삼일제약,59184000000,85320000000,6546000000,1885000000,-5732000000,-131775400000,173600000000,-175.90748847926267
049960,쎌바이오텍,81047000000,6402000000,21000000,2000000,21675000000,361046920000,198300000000,82.07106404437721
207760,미스터블루,23033000000,11588000000,596000000,0,3953000000,60063380000,72400000000,-17.03953038674033
006490,인스코비,27961000000,14000000000,12551000000,8754000000,5325000000,76926500000,303300000000,-74.63682822288163
064350,현대로템,2573162000000,1729464000000,1164692000000,28311000000,-196167000000,-3403248660000,1725500000000,-297.2326085192698
053290,NE능률,0,0,0,0,0,0,46600000000,-100.0
196170,알테오젠,58257000000,2477000000,2207000000,371000000,-7660000000,-48652330000,606900000000,-108.016531553798
064520,바른전자,40468000000,61318000000,1493000000,2329000000,-22867000000,-341927320000,27800000000,-1329.9543884892087
180640,한진칼,854305000000,652071000000,475460000000,912680000000,108792000000,1897287010000,2553200000000,-25.689839808867305
000720,현대건설,13336768000000,6860875000000,2901878000000,435236000000,839989000000,13191450950000,5645700000000,133.65483376729193
206400,엔터메이트,18126000000,17562000000,235000000,6000000000,-10986000000,-144877780000,66800000000,-316.8829041916168
035600,케이지이니시스,560207000000,513307000000,80685000000,103360000000,60426000000,724381770000,364200000000,98.89669686985172
181710,엔에이치엔엔터테인먼트,1006318000000,562479000000,112135000000,454696000000,68637000000,1536153190000,1428200000000,7.558688559025346
002710,TCC동양,152166000000,93172000000,99363000000,57209000000,17081000000,216997420000,57800000000,275.428062283737
140520,대창스틸,119188000000,143321000000,12002000000,10089000000,2813000000,-30196190000,57500000000,-152.51511304347827
065170,넥스트비티,57289000000,30174000000,2095000000,6971000000,2085000000,50971040000,100900000000,-49.48360753221011
003060,에이프로젠제약,87287000000,62043000000,4508000000,107521000000,-826000000,99278730000,226800000000,-56.226309523809526
173940,에프엔씨엔터테인먼트,47164000000,15780000000,3035000000,16667000000,-6004000000,-39413400000,115800000000,-134.03575129533678
034230,파라다이스,327545000000,421769000000,1102907000000,19043000000,2408000000,-1268374610000,1446000000000,-187.71608644536653
155660,DSR,118933000000,72833000000,4722000000,13406000000,9906000000,165412230000,75400000000,119.37961538461539
007700,F&F,291131000000,99760000000,1282000000,25112000000,91518000000,1403460000000,1272000000000,10.334905660377359
041590,에너전트,21046000000,56321000000,1358000000,78911000000,-4318000000,-31484490000,72900000000,-143.18860082304528
170900,동아에스티,426486000000,268985000000,100325000000,82055000000,39435000000,585710850000,831700000000,-29.576668269808827
200230,텔콘알에프제약,25624000000,26336000000,7000000,99486000000,-7874000000,-13594640000,597400000000,-102.2756344158018
008700,아남전자,83056000000,78506000000,6035000000,966000000,-11967000000,-182446840000,226000000000,-180.72869026548673
042600,새로닉스,61108000000,39846000000,11805000000,39258000000,4358000000,95121060000,52500000000,81.18297142857142
013870,지엠비코리아,208837000000,164602000000,79484000000,28410000000,4123000000,262320000,143200000000,-99.8168156424581
194510,파티게임즈,88392000000,112421000000,2455000000,4611000000,455000000,-48423590000,13100000000,-469.6457251908397
010620,현대미포조선,1801360000000,1076380000000,70180000000,16131000000,70896000000,1301697600000,1939200000000,-32.87450495049505
065500,오리엔트정공,55444000000,43351000000,6243000000,544000000,-5436000000,-78476590000,63500000000,-223.58518110236218
204840,지엘팜텍,8979000000,5603000000,18142000000,901000000,-4579000000,-76390570000,89300000000,-185.54375139977603
037560,CJ헬로,333908000000,347995000000,527883000000,6265000000,68005000000,267842950000,576200000000,-53.51562825407844
006360,GS건설,7828165000000,6359727000000,2048862000000,497849000000,1064489000000,12230807870000,3227500000000,278.9560920216886
060900,퍼시픽바이오,10020000000,11925000000,10462000000,235000000,-6655000000,-104101750000,46000000000,-326.308152173913
204620,글로벌텍스프리,99376000000,9950000000,28300000000,2278000000,696000000,69775300000,154600000000,-54.86720569210867
163560,동일고무벨트,154897000000,81730000000,16021000000,729000000,12107000000,195196400000,88500000000,120.56090395480226
006110,삼아알미늄,75127000000,76052000000,15031000000,2569000000,5530000000,38106920000,61700000000,-38.23837925445705
066620,국보디자인,142346000000,62028000000,4409000000,8929000000,16463000000,285807780000,110600000000,158.41571428571427
196490,디에이테크놀로지,119941000000,76214000000,4556000000,15612000000,2110000000,60743940000,164900000000,-63.16316555488175
161890,한국콜마,555181000000,517320000000,859271000000,16982000000,89967000000,242110300000,1425700000000,-83.01814547239952
006200,한국전자홀딩스,173315000000,85507000000,41216000000,8642000000,3233000000,73435870000,36900000000,99.01319783197832
065420,에스아이리소스,15965000000,9517000000,955000000,7730000000,-64000000,9611870000,41300000000,-76.72670702179177
161390,한국타이어,3653188000000,2022634000000,983495000000,1133244000000,702651000000,10538997440000,4527600000000,132.77227316900786
006400,삼성SDI,5519342000000,4012822000000,3111679000000,7919774000000,714971000000,14660010920000,14337400000000,2.2501354499421096
052770,와이디온라인,10836000000,14241000000,460000000,0,-6663000000,-96612790000,25300000000,-481.8687351778656
205100,엑셈,51751000000,10702000000,2247000000,4645000000,4494000000,100113620000,100000000000,0.11362
161000,애경유화,302833000000,147416000000,9109000000,33260000000,52022000000,828709960000,261100000000,217.39178858674836
009150,삼성전기,3525293000000,2509584000000,1188833000000,211219000000,1018053000000,12850420540000,7237800000000,77.54594683467352
064800,필링크,65633000000,74972000000,2844000000,100962000000,-274000000,63392920000,108700000000,-41.68084636614535
192440,슈피겐코리아,193919000000,31308000000,4198000000,28011000000,49182000000,831465280000,470000000000,76.90750638297872
039980,리노스,83047000000,18507000000,710000000,4798000000,1617000000,84767070000,61600000000,37.60887987012987
068400,에이제이렌터카,96557000000,595596000000,330652000000,17759000000,21845000000,-694116340000,227000000000,-405.7781233480176
005960,동부건설,442114000000,247554000000,104313000000,124894000000,31822000000,566582940000,167200000000,238.86539473684212
048410,현대바이오사이언스,35692000000,11437000000,2087000000,1156000000,1583000000,41061170000,596000000000,-93.11054194630873
182690,테라셈,5789000000,11309000000,3118000000,8000000,-6523000000,-98665510000,16800000000,-687.2947023809525
009070,케이씨티시,86091000000,102154000000,84244000000,39657000000,14962000000,108719940000,96300000000,12.897133956386291
058610,에스피지,179010000000,130147000000,19720000000,971000000,12101000000,153314670000,173900000000,-11.837452558941921
014710,사조씨푸드,0,0,0,0,0,0,104200000000,-100.0
003070,코오롱글로벌,948460000000,1257862000000,328815000000,102535000000,76764000000,120499220000,219600000000,-45.12785974499089
065710,서호전기,58710000000,16116000000,472000000,386000000,6540000000,124816360000,110000000000,13.469418181818183
144620,코오롱머티리얼,0,0,0,0,0,0,134900000000,-100.0
005180,빙그레,385844000000,95726000000,13127000000,20443000000,39330000000,792762460000,733900000000,8.020501430712631
065690,대진디엠피,81861000000,26524000000,0,12762000000,2206000000,89746840000,43800000000,104.90146118721462
079980,휴비스,516625000000,452188000000,97770000000,10081000000,34359000000,302588180000,251900000000,20.12234219928543
005250,녹십자홀딩스,1144592000000,661789000000,513695000000,221414000000,49332000000,654718790000,1034600000000,-36.71768896191765
066110,한프,14003000000,32491000000,3365000000,18827000000,-15655000000,-220659890000,83800000000,-363.31729116945104
145270,케이탑자기관리부동산투자회사,0,0,0,0,0,0,41200000000,-100.0
005450,신한,65242000000,114878000000,6001000000,8653000000,22993000000,225508280000,34700000000,549.8797694524495
007070,GS리테일,709522000000,1720408000000,920124000000,187855000000,180259000000,155371380000,2718100000000,-94.28382399470219
043710,서울리거,50287000000,14455000000,506000000,1433000000,-218000000,29667650000,67400000000,-55.98271513353116
000480,조선내화,369513000000,286590000000,50333000000,241490000000,39441000000,715534200000,354000000000,102.12830508474575
060560,홈센타홀딩스,80695000000,133143000000,52788000000,3468000000,-4917000000,-205775570000,109800000000,-287.40944444444443
129260,인터지스,179145000000,174365000000,72386000000,9767000000,9421000000,16894450000,74500000000,-77.32288590604027
004310,현대약품,0,0,0,0,0,0,150100000000,-100.0
036010,아비코전자,76252000000,8022000000,7390000000,5310000000,6557000000,151031720000,62800000000,140.49636942675158
145990,삼양사,652082000000,473819000000,434087000000,229669000000,96967000000,1126098590000,553600000000,103.41376264450868
003920,남양유업,628689000000,148691000000,15146000000,22025000000,8587000000,557963710000,425500000000,31.131306698002348
060280,큐렉소,0,0,0,0,0,0,217200000000,-100.0
039130,하나투어,497711000000,413590000000,62652000000,18079000000,24869000000,250364600000,681900000000,-63.28426455492008
065620,제낙스,3570000000,13421000000,5223000000,365000000,-7972000000,-124628690000,381200000000,-132.69378016789085
078520,에이블씨엔씨,264765000000,65315000000,3950000000,3003000000,-18959000000,-72593050000,278400000000,-126.07508979885058
060230,이그잭스,41225000000,35574000000,2091000000,883000000,1207000000,10179640000,127100000000,-91.99084185680566
031430,신세계인터내셔날,403700000000,246154000000,191483000000,104455000000,55524000000,737602540000,2002800000000,-63.171432993808665
057680,옴니텔,0,0,0,0,0,0,45000000000,-100.0
046940,우원개발,103439000000,105739000000,19270000000,10876000000,1436000000,-22259510000,67100000000,-133.17363636363638
047810,한국항공우주산업,2409544000000,1667808000000,1035150000000,37807000000,146383000000,1207622580000,3172800000000,-61.93826966717096
071840,롯데하이마트,0,0,0,0,0,0,1025800000000,-100.0
060150,인선이엔티,69081000000,112113000000,16568000000,2301000000,23853000000,227433130000,332100000000,-31.51667268894911
143540,영우디에스피,82660000000,95145000000,6723000000,246000000,-14330000000,-237143050000,34600000000,-785.3845375722543
063440,에스엠라이프디자인그룹,38276000000,4809000000,1268000000,1313000000,-886000000,20333590000,80200000000,-74.64639650872817
138490,코오롱플라스틱,120771000000,99088000000,44539000000,52859000000,19372000000,258915080000,194600000000,33.04988694758479
203650,드림시큐리티,15796000000,2555000000,388000000,1171000000,3145000000,55111550000,113100000000,-51.27183908045977
051160,지어소프트,16630000000,16715000000,2420000000,2274000000,1173000000,10522550000,118500000000,-91.12021097046413
139480,이마트,2285603000000,4998253000000,2898114000000,1705178000000,462827000000,800519730000,4083800000000,-80.3976754493364
041920,메디아나,32314000000,6811000000,534000000,1753000000,3475000000,70964310000,63700000000,11.403940345368916
065060,지엔코,131409000000,106522000000,3546000000,97382000000,-25291000000,-248538680000,132300000000,-287.8599244142101
